key,fpr,tpr,threshold
threshold_67,0.0,0.7528089887640449,0.6713175
threshold_68,0.0,0.7640449438202247,0.66597575
threshold_69,0.0,0.7752808988764045,0.66341954
threshold_70,0.0,0.7865168539325843,0.6349621
threshold_71,0.0,0.797752808988764,0.61978596
threshold_72,0.0,0.8089887640449438,0.61846566
threshold_73,0.0,0.8202247191011236,0.6100356
threshold_74,0.0,0.8314606741573034,0.6074702
threshold_75,0.0,0.8426966292134831,0.59602225
threshold_76,0.0,0.8539325842696629,0.5915914
threshold_77,0.0,0.8651685393258427,0.58389264
threshold_78,0.0,0.8764044943820225,0.55930895
threshold_79,0.0,0.8876404494382022,0.55460614
threshold_80,0.0,0.898876404494382,0.54577094
threshold_81,0.0,0.9101123595505618,0.5180839
threshold_82,0.0,0.9213483146067416,0.47850278
threshold_83,0.0,0.9325842696629213,0.47758907
threshold_84,0.0,0.9438202247191011,0.46626213
threshold_85,0.0,0.9550561797752809,0.46313605
threshold_86,0.0,0.9662921348314607,0.4588471
threshold_87,0.0,0.9775280898876404,0.45798722
threshold_88,0.0,0.9887640449438202,0.44323984
threshold_89,0.0,1.0,0.43207452
threshold_90,0.03571428571428571,1.0,0.41176838
threshold_91,0.07142857142857142,1.0,0.4051025
threshold_92,0.10714285714285714,1.0,0.39788428
threshold_93,0.14285714285714285,1.0,0.38481867
threshold_94,0.17857142857142858,1.0,0.3847733
threshold_95,0.21428571428571427,1.0,0.38392618
threshold_96,0.25,1.0,0.38357565
threshold_97,0.2857142857142857,1.0,0.3825386
threshold_98,0.32142857142857145,1.0,0.38209677
threshold_99,0.35714285714285715,1.0,0.38088608
threshold_100,0.39285714285714285,1.0,0.3790243
threshold_101,0.42857142857142855,1.0,0.37870136
threshold_102,0.4642857142857143,1.0,0.375443
threshold_103,0.5,1.0,0.37383014
threshold_104,0.5357142857142857,1.0,0.36972496
threshold_105,0.5714285714285714,1.0,0.3686186
threshold_106,0.6071428571428571,1.0,0.36640748
threshold_107,0.6428571428571429,1.0,0.36420897
threshold_108,0.6785714285714286,1.0,0.36379045
threshold_109,0.7142857142857143,1.0,0.36113557
threshold_110,0.75,1.0,0.36033222
threshold_111,0.7857142857142857,1.0,0.3593443
threshold_112,0.8214285714285714,1.0,0.3574993
threshold_113,0.8571428571428571,1.0,0.35692847
threshold_114,0.8928571428571429,1.0,0.35469168
threshold_115,0.9285714285714286,1.0,0.35298178
threshold_116,0.9642857142857143,1.0,0.35162008
threshold_117,1.0,1.0,0.34228486
