pro,fpr,threshold
0.9990163449376495,1.0,0.17
0.9984246721553124,0.8604446128229593,0.17500000000000002
0.9979377266425141,0.7494942798076742,0.18
0.9972870369142123,0.6601098435950683,0.185
0.996517223022263,0.587530518605826,0.19
0.9951309284990618,0.527986496978541,0.195
0.9935139629641424,0.47839376251145904,0.2
0.9914382639705904,0.4364154786627004,0.20500000000000002
0.9885682422921351,0.40024566893042224,0.21
0.9850493323202449,0.36836892668051113,0.215
0.9803430850671736,0.3402356831490524,0.22
0.9738376277387857,0.3154156376868533,0.225
0.9688551295412902,0.2931224392434192,0.23
0.9544351011521964,0.2733619342949617,0.23500000000000001
0.9480324505721199,0.2554015593721352,0.24
0.9385734685227085,0.23881802959720116,0.245
0.9302350295358448,0.22365987072271798,0.25
0.9204314026143654,0.20943247086116254,0.255
0.9105178642776494,0.19636442723241845,0.26
0.901446161867619,0.18453700585583055,0.265
0.8921253244635372,0.1735216600250697,0.27
0.8812234798748106,0.16329558848290956,0.275
0.8690147363964482,0.1535477586948794,0.28
0.8515156221808474,0.14462428205272118,0.28500000000000003
0.8365631666211094,0.13613695253596753,0.29
0.8257612698963126,0.12818340629735644,0.295
0.8030020438170269,0.12071979476529905,0.3
0.7928737766339996,0.1137098697872818,0.305
0.7804017459178695,0.10726529905895119,0.31
0.7618666189192609,0.10109375876971431,0.315
0.7458459486042293,0.09525429832931095,0.32
0.7296740690126875,0.08980947503320798,0.325
0.7064573540810861,0.08468328469065124,0.33
0.6841992985535362,0.07990905221604833,0.335
0.6628747931041645,0.07547742324746029,0.34
0.6422378854152241,0.0712235271557127,0.34500000000000003
0.618412890542195,0.06726020093169444,0.35000000000000003
0.593277810340757,0.06351144038465137,0.355
0.5716899316385535,0.06006026547679182,0.36
0.5537047236254711,0.056810209350620186,0.365
0.5362262487724099,0.05382850648257282,0.37
0.5230510265258983,0.051012258891321015,0.375
0.5085458423984982,0.04829013956708013,0.38
0.4953735870936727,0.045683195824212826,0.385
0.4850466542135278,0.043188504424613194,0.39
0.4739087547040831,0.04076864792052534,0.395
0.46300804111480875,0.03851483134085424,0.4
0.443862071222118,0.036386129352116894,0.405
0.428205691892909,0.034405927859160725,0.41000000000000003
0.4107193744908172,0.032495884080746856,0.41500000000000004
0.39816578244373513,0.03071270883613028,0.42
0.3858686952835438,0.029114282239808418,0.425
0.37288654211845595,0.027595952367589004,0.43
0.3592660935707096,0.026215014686348244,0.435
0.3450956750956354,0.0249194355578006,0.44
0.32937792441116764,0.02368290583899272,0.445
0.3145144437659726,0.022503671587061045,0.45
0.30145107815946737,0.02139167181156573,0.455
0.29138864264939285,0.020370877064975396,0.46
0.2826634235207013,0.019398023423322294,0.465
0.273591259473974,0.018458494696076782,0.47000000000000003
0.26357394665843464,0.017537090045088022,0.47500000000000003
0.2521198867398747,0.016650764251370413,0.48
0.24388164917696376,0.015777885352940075,0.485
0.23725075763420853,0.014855896054330133,0.49
0.23094881777293028,0.01403914332753363,0.495
0.2241281703389489,0.01323934538175151,0.5
0.2181331675435765,0.012502689379057453,0.505
0.2110302808676216,0.011807543357467587,0.51
0.2057156074598735,0.011121167050195505,0.515
0.19992018530775885,0.01046694636208864,0.52
0.19397408205181713,0.009773554283362332,0.525
0.18855084924786203,0.009122841480982581,0.53
0.18220363125326328,0.0084282801070139,0.535
0.17613088921823175,0.007829016295298497,0.54
0.16922251244745118,0.007294063721913528,0.545
0.16185089024435192,0.00679886718676919,0.55
0.15634844141309645,0.006387859909075601,0.555
0.1501690724428544,0.005979191221866756,0.56
0.1447608873989686,0.005610863220519727,0.5650000000000001
0.1390393014168912,0.005291645619352303,0.5700000000000001
0.13354448133876815,0.004923902265626462,0.5750000000000001
0.12874341852203103,0.004636840283624253,0.58
0.12399065166343717,0.004346855063516118,0.585
0.11902770811976873,0.004063300967241024,0.59
0.11339584681985276,0.0038095638996464044,0.595
0.10818617993095349,0.0035751202035509155,0.6
0.10252287611234313,0.003365816355166414,0.605
0.0975651658321988,0.003145988849600569,0.61
0.09170610720049288,0.002940777534564367,0.615
0.08652164051988889,0.0027285504480739366,0.62
0.08078309793465145,0.0025590026379300667,0.625
0.07619151948664656,0.0023754232848777384,0.63
0.0724571923870538,0.0022128912461880975,0.635
0.06930644678432653,0.0020626368075433573,0.64
0.06580536397164691,0.0019170595498681033,0.645
0.06263174609484852,0.001801883968494509,0.65
0.0597178009983924,0.0016697536061065275,0.655
0.05712346403888262,0.0015539933771117473,0.66
0.054941289903768856,0.0014464182148135676,0.665
0.05242225114933598,0.0013429355858636883,0.67
0.05004697680896381,0.0012371143664290658,0.675
0.0474583895809979,0.001139478213691044,0.68
0.044994601020666256,0.001044765299058951,0.685
0.042865564784995376,0.0009670071654412451,0.6900000000000001
0.039836796128666245,0.0008892490318235393,0.6950000000000001
0.03734955265030074,0.0008056444219939758,0.7000000000000001
0.035271501483786744,0.0007384099455576135,0.705
0.03339883930427019,0.0006723447643636227,0.71
0.031367829047024086,0.0006121260593814896,0.715
0.029458578548776825,0.000555415240126471,0.72
0.02734602079927864,0.0005016276589773812,0.725
0.02508036195940938,0.000460702325494378,0.73
0.02344909347756399,0.0004279620587079755,0.735
0.0223071456091553,0.00038995996333090116,0.74
0.0210039332158002,0.0003554657536809414,0.745
0.019766931400116507,0.0003227254868945389,0.75
0.018562959106423773,0.0002970009915623655,0.755
0.01746770238593612,0.00027653832482086395,0.76
0.016229008359407698,0.00025549101045817664,0.765
0.015170657006863075,0.00023093581036837476,0.77
0.01385382993163258,0.00021748891508110228,0.775
