pro,fpr,threshold
0.9928661147901425,1.0,0.22
0.9920645165622493,0.8702125283805412,0.225
0.9912386898034945,0.7571680252106054,0.23
0.9904696684561461,0.6607476715788027,0.23500000000000001
0.9893217059819716,0.5771449676612144,0.24
0.9874706998707343,0.5068275541532697,0.245
0.9844815967454682,0.44635684039041323,0.25
0.9806427349863985,0.3958316035399446,0.255
0.9761925313458804,0.35233815575870886,0.26
0.9713514164942907,0.31423832305955357,0.265
0.9659169850077471,0.2810162691243571,0.27
0.9598871319287864,0.2520325668797772,0.275
0.9528828569315629,0.22736213427395918,0.28
0.9446764300569228,0.205174492013365,0.28500000000000003
0.9349602243321473,0.1856977342331122,0.29
0.9216219573438369,0.16864698185649538,0.295
0.9081973110380414,0.15361424223597148,0.3
0.8954160945320752,0.14011231011640435,0.305
0.8808913940195434,0.12813641365396305,0.31
0.8654356137179111,0.11722797865649692,0.315
0.8490300524965843,0.10753922694221202,0.32
0.8318149806917815,0.09902721191663016,0.325
0.814358540351806,0.0913669710148662,0.33
0.7959647202897,0.08435331495219091,0.335
0.7773633803111677,0.07792564131195166,0.34
0.757644614939319,0.07208442727853157,0.34500000000000003
0.7378929416953278,0.06668842627453563,0.35000000000000003
0.7175440728486803,0.061695168889868715,0.355
0.697182753663869,0.05706170853005259,0.36
0.675508543883827,0.052894934496899734,0.365
0.6529032436005726,0.04917528223070338,0.37
0.6314324084743993,0.04568467846839083,0.375
0.6097471578890442,0.04265742074205989,0.38
0.588817597033152,0.03992554014886244,0.385
0.5688764656149362,0.03736830903987639,0.39
0.5501008901468515,0.03509213953253109,0.395
0.5313005594353423,0.03294290107108806,0.4
0.5127531634743121,0.03098501354726464,0.405
0.49500880114172735,0.029149285225512567,0.41000000000000003
0.4769455209236679,0.027397064170801472,0.41500000000000004
0.45986253907017716,0.02579563338114721,0.42
0.44249633217335893,0.02429345694317593,0.425
0.4263014478591706,0.022865244084583795,0.43
0.40962585756004427,0.021450392388718216,0.435
0.3935718765978231,0.02015340523547618,0.44
0.37807397073828514,0.018981917574987142,0.445
0.3633145760174853,0.01786244301225505,0.45
0.3499570800149989,0.01690616550854017,0.455
0.3367123218580342,0.016004764208880785,0.46
0.32444151371024915,0.015173509013535811,0.465
0.3129488031055577,0.01441430866003762,0.47000000000000003
0.30251847967817835,0.013651290831474702,0.47500000000000003
0.2922433123191589,0.012973689007485115,0.48
0.28226462039019096,0.012275091070639513,0.485
0.2723692397175529,0.011638049919212684,0.49
0.2628291675209802,0.011026299540089692,0.495
0.25316807230915506,0.01044938362093236,0.5
0.24347727647079984,0.0098906007083325,0.505
0.23446845877548425,0.00937905904965867,0.51
0.2260092898177145,0.008911418354229237,0.515
0.21776960836614037,0.008423258730326882,0.52
0.21073516768899936,0.008004768026355849,0.525
0.20341691772557743,0.007602978775793009,0.53
0.19714387879875858,0.007218845347404546,0.535
0.19061252853915986,0.006873363854046475,0.54
0.18453923892956534,0.0065359944952009565,0.545
0.17832077816215167,0.006217712511679087,0.55
0.17270090300911797,0.005914223244033048,0.555
0.1669943793765211,0.005634593195541571,0.56
0.16141167098145454,0.0053544859626670025,0.5650000000000001
0.15615419639055306,0.00509537484264845,0.5700000000000001
0.15118676847205836,0.004861077310550643,0.5750000000000001
0.1464984387608189,0.004614372984492462,0.58
0.14204834888585274,0.004388664771290298,0.585
0.13789398910326298,0.004166296848769771,0.59
0.13339230642437577,0.003987352705110549,0.595
0.12911706423942884,0.0038002964269387763,0.6
0.125245994231515,0.003599878986040448,0.605
0.12143938128092648,0.003414254261017949,0.61
0.11748343602618333,0.003242467883105096,0.615
0.11365073173331795,0.003069727136426061,0.62
0.10973800895535804,0.0029122562900059457,0.625
0.10581054658551736,0.002762897578098382,0.63
0.10170689512919526,0.002608289837976815,0.635
0.09778361138596045,0.002471815104412715,0.64
0.09376948624568483,0.0023281826051022463,0.645
0.09007373822035161,0.0022007743748168806,0.65
0.08614177988599994,0.0020843413853426137,0.655
0.08249173775280363,0.0019679083958683468,0.66
0.0789387054268819,0.0018471807469462587,0.665
0.075476048399018,0.0017536526078603721,0.67
0.07247326947128557,0.0016529667030281167,0.675
0.06954109056525674,0.0015589613795591389,0.68
0.06627540402184581,0.0014725910062196213,0.685
0.06323746339874885,0.0013828803421984648,0.6900000000000001
0.060539116445404106,0.001299850259540586,0.6950000000000001
0.058283961157532885,0.0012235007582459849,0.7000000000000001
0.05552544761687221,0.0011576493133793912,0.705
0.05321305174752118,0.0010846401027664288,0.71
0.05107363550339514,0.0010101993390041926,0.715
0.04870232501367305,0.0009476881848192377,0.72
0.046715870879189894,0.0008889945056990132,0.725
0.0445991038357397,0.0008298236421956972,0.73
0.042492818718779066,0.0007811508351203888,0.735
0.04032660878536293,0.0007343867655774456,0.74
0.03825023019340349,0.000683328036586681,0.745
0.036325110695291415,0.0006441989171731979,0.75
0.03410491496494035,0.0006107960103568098,0.755
0.031904771737301905,0.0005673722314955054,0.76
0.02977477828608538,0.000527765927698931,0.765
0.02760298575407212,0.0004991348647134556,0.77
0.025619591273614517,0.00046764069542943253,0.775
0.023569377246775013,0.00043471497299613575,0.78
0.02167898892801593,0.0004041751724782953,0.785
0.019749706511593107,0.0003774528470251848,0.79
0.017859348917095473,0.00034929896842280067,0.795
0.0164240862514892,0.0003283028555667853,0.8
0.014818001579687197,0.00030635237394458745,0.805
0.013849945499279735,0.0002820159704069333,0.81
0.012788907403936015,0.00026483733261564805,0.8150000000000001
0.011790756281033888,0.0002457499572919977,0.8200000000000001
