pro,fpr,threshold
1.0,1.0,0.195
1.0,0.9593967291764591,0.2
1.0,0.9220107946901795,0.20500000000000002
1.0,0.8884256933076163,0.21
1.0,0.8581146571146084,0.215
1.0,0.8294098578537045,0.22
1.0,0.8016354117704265,0.225
1.0,0.774261309301911,0.23
1.0,0.7475744363583319,0.23500000000000001
1.0,0.7212441447720311,0.24
0.9999913286088704,0.694526476165778,0.245
0.9999913286088704,0.6668444170705221,0.25
0.999989160761088,0.637736032546153,0.255
0.9999826572177408,0.605992187626627,0.26
0.9999739858266112,0.5725318897191112,0.265
0.9996442713034276,0.5372951683226089,0.27
0.9986551277338767,0.5021232799001573,0.275
0.9981508006340803,0.46857221582897063,0.28
0.9978131293165289,0.4354101496020877,0.28500000000000003
0.9949088495901642,0.40370844611569445,0.29
0.9890456494146919,0.3747151401202652,0.295
0.9860306109343239,0.34720975087929723,0.3
0.9830170257049764,0.322289576478597,0.305
0.9805227090440919,0.3001134577045886,0.31
0.9652566777545143,0.280914793263854,0.315
0.9600208761519546,0.26313435013047637,0.32
0.948737198658022,0.24717409274356938,0.325
0.9368905799742974,0.23241162455224731,0.33
0.9237284833417881,0.21815971603157366,0.335
0.9156188377512255,0.2055804982414056,0.34
0.9098600559297689,0.19414720326758192,0.34500000000000003
0.9038443049623522,0.18354214953725465,0.35000000000000003
0.8902000367548019,0.17374102468515487,0.355
0.8768145516212796,0.1653954001004911,0.36
0.8700605716131771,0.15764948052579544,0.365
0.8632011857471237,0.1503282169311312,0.37
0.8555393162412995,0.1432306270969415,0.375
0.8420100552996744,0.13635184855017263,0.38
0.8207777890033003,0.12989124268603014,0.385
0.7979135645538371,0.12389581341070069,0.39
0.7778498492474477,0.1182132032351654,0.395
0.7631011467670128,0.11291148678217743,0.4
0.7454494111481018,0.10757735384216413,0.405
0.7300947110030787,0.10266301440912849,0.41000000000000003
0.7161070122741697,0.09807932314375092,0.41500000000000004
0.6977891087802361,0.09378251778854726,0.42
0.6835647262733127,0.0897823232896251,0.425
0.6572719979189402,0.08587289495437381,0.43
0.6307914027148626,0.08216120718997683,0.435
0.6108191062171413,0.07855487300841209,0.44
0.5850226124267885,0.07518031670907824,0.445
0.5659396733524108,0.07200512180495,0.45
0.5443805346387739,0.06884451431998315,0.455
0.5208693206772622,0.06595620532602882,0.46
0.5018965314258803,0.06307600045383081,0.465
0.481646380849096,0.0603821903820283,0.47000000000000003
0.46344629293735534,0.05775645493297892,0.47500000000000003
0.44171438567813737,0.05523121059370797,0.48
0.42276512091882207,0.05255036711671556,0.485
0.4041080031600037,0.05010292234630533,0.49
0.38618808207711947,0.04775596868567354,0.495
0.3698620035089403,0.045650517853380236,0.5
0.35890310855358876,0.04361152081948879,0.505
0.3500783255763572,0.04170056890934729,0.51
0.34252269958670917,0.03987876233852537,0.515
0.33304326379544835,0.03806343906510851,0.52
0.32129888165077153,0.0364085774024669,0.525
0.3086360384498335,0.034763440685932866,0.53
0.298756262268546,0.03310047490153493,0.535
0.28688565003587635,0.03160931649837108,0.54
0.27683980343325876,0.030076016662074337,0.545
0.2672982669448448,0.028623758043340844,0.55
0.25642292897458946,0.027310890318816155,0.555
0.24816472492931474,0.026032059905668023,0.56
0.2253357176529667,0.024774300209086345,0.5650000000000001
0.21604046274383618,0.0236445856362546,0.5700000000000001
0.20836143998781873,0.022602395578391173,0.5750000000000001
0.1990226840960565,0.02162017602152455,0.58
0.19237942458007523,0.020707651911762322,0.585
0.1837903436804948,0.019751365544515943,0.59
0.17499492002460373,0.018908536881858114,0.595
0.16808880691609604,0.017994391947744624,0.6
0.16082235680137752,0.017161288231194387,0.605
0.15540061221890838,0.016310355446780233,0.61
0.1502392384500889,0.01562636757054638,0.615
0.1466464549036452,0.014896996612477108,0.62
0.1424293410303442,0.014221112857999579,0.625
0.1378944578821348,0.013522537562604341,0.63
0.13308882500106173,0.012877449470800849,0.635
0.12654831900300975,0.012230740554646095,0.64
0.12367307356429195,0.01164238131513688,0.645
0.120708637407274,0.01101025981814351,0.65
0.11760869682184591,0.010477008606577305,0.655
0.11493304740934657,0.00998427800379273,0.66
0.11194193899304021,0.009493168225359418,0.665
0.10921716750206807,0.008993954325169782,0.67
0.10600541110181462,0.008519052790249122,0.675
0.10298351716700775,0.008081430215407557,0.68
0.0996532892552671,0.0076438076405659925,0.685
0.09660503102615187,0.007162422808240272,0.6900000000000001
0.09345162871604028,0.00678963320744931,0.6950000000000001
0.09005850956124427,0.006420085255360876,0.7000000000000001
0.08676030749341898,0.006050537303272445,0.705
0.08335751339435282,0.00561939802583594,0.71
0.08035736938751899,0.005280645736421545,0.715
0.07697410912898048,0.004951618393114738,0.72
0.07361132799981433,0.004651765888130704,0.725
0.07040667188832289,0.004301667828257452,0.73
0.06695304013597078,0.004001815323273417,0.735
0.06389228528284148,0.003677650453020406,0.74
0.060873071254740056,0.0033826604210901666,0.745
0.057839395769222396,0.003152503363210529,0.75
0.05508854800753351,0.0029272087783846867,0.755
0.0521256257011951,0.002690568423099989,0.76
0.04953498626315684,0.002481482081786797,0.765
0.04688686659091817,0.0022756373891761354,0.77
0.044519834216509915,0.002098967534888244,0.775
0.041489343173264526,0.001885018720521257,0.78
0.03868858164242869,0.0016759323792080653,0.785
0.03573666573407432,0.0014814334570562588,0.79
0.03307279081088917,0.0013096260758221632,0.795
0.030537763481588247,0.001152406113749453,0.8
0.02817445518262574,0.0010211193412969837,0.805
0.02556631815772306,0.0008979366906008395,0.81
0.023203784307459435,0.000755304147689515,0.8150000000000001
0.020637018375054696,0.0006272590239395757,0.8200000000000001
0.017973418125385863,0.0005267679141611424,0.8250000000000001
0.015508175502254518,0.0004068269121675284,0.8300000000000001
0.013171715551626531,0.0003241648702530107,0.835
0.011504580192794758,0.00027067766666126394,0.84
0.009967912980485154,0.00023177788223090266,0.845
0.008681981627450836,0.00020422386825939674,0.85
0.00789667044561571,0.000181532327341686,0.855
0.006935778300393284,0.00017018655688283063,0.86
0.006127641666357897,0.00014425336726258978,0.865
0.00557189177912269,0.00012804512374993922,0.87
0.004828856366906923,0.00011669935329108385,0.875
0.004133349424381297,0.00010211193412969837,0.88
0.0034729196026509084,8.752451496831289e-05,0.885
0.0028081540534254323,8.104121756325268e-05,0.89
0.0022696875756740282,7.617874450945752e-05,0.895
0.0018387726803354794,6.96954471043973e-05,0.9
0.0014468675317936667,6.483297405060214e-05,0.905
0.0012872131834578138,6.321214969933708e-05,0.91
0.001152504827049438,5.672885229427687e-05,0.915
0.0010177964706410622,5.186637924048172e-05,0.92
0.0009379692964731357,4.700390618668655e-05,0.925
0.0008631313206907046,3.727896007909623e-05,0.93
0.0007833041465227781,3.241648702530107e-05,0.935
0.0007234337658968334,2.593318962024086e-05,0.9400000000000001
0.0006386173933434115,1.9449892215180643e-05,0.9450000000000001
0.0005837362111029621,1.296659481012043e-05,0.9500000000000001
0.0004989198385495403,4.862473053795161e-06,0.9550000000000001
0.00043406025953810005,1.6208243512650537e-06,0.96
