key,fpr,tpr,threshold
threshold_0,0.0,0.0,2.0
threshold_1,0.0,0.009174311926605505,1.0
threshold_2,0.0,0.01834862385321101,0.82590705
threshold_3,0.0,0.027522935779816515,0.7908311
threshold_4,0.0,0.03669724770642202,0.7718366
threshold_5,0.0,0.045871559633027525,0.7672865
threshold_6,0.0,0.05504587155963303,0.7511202
threshold_7,0.0,0.06422018348623854,0.72604245
threshold_8,0.0,0.07339449541284404,0.71535635
threshold_9,0.0,0.08256880733944955,0.6979535
threshold_10,0.0,0.09174311926605505,0.6978137
threshold_11,0.0,0.10091743119266056,0.69249135
threshold_12,0.0,0.11009174311926606,0.6850887
threshold_13,0.0,0.11926605504587157,0.6846355
threshold_14,0.0,0.12844036697247707,0.67548984
threshold_15,0.0,0.13761467889908258,0.66303974
threshold_16,0.0,0.14678899082568808,0.6608039
threshold_17,0.0,0.1559633027522936,0.65418464
threshold_18,0.0,0.1651376146788991,0.64872
threshold_19,0.0,0.1743119266055046,0.64406395
threshold_20,0.0,0.1834862385321101,0.6399843
threshold_21,0.0,0.1926605504587156,0.60523784
threshold_22,0.0,0.2018348623853211,0.6019734
threshold_23,0.0,0.21100917431192662,0.59947747
threshold_24,0.0,0.22018348623853212,0.59429795
threshold_25,0.0,0.22935779816513763,0.5925862
threshold_26,0.0,0.23853211009174313,0.59071344
threshold_27,0.0,0.24770642201834864,0.5873153
threshold_28,0.0,0.25688073394495414,0.5777606
threshold_29,0.0,0.26605504587155965,0.57423043
threshold_30,0.0,0.27522935779816515,0.5708343
threshold_31,0.0,0.28440366972477066,0.56951255
threshold_32,0.0,0.29357798165137616,0.5603168
threshold_33,0.0,0.30275229357798167,0.54038674
threshold_34,0.0,0.3119266055045872,0.536933
threshold_35,0.0,0.3211009174311927,0.5363435
threshold_36,0.0,0.3302752293577982,0.50996476
threshold_37,0.0,0.3394495412844037,0.5040414
threshold_38,0.0,0.3486238532110092,0.49846262
threshold_39,0.0,0.3577981651376147,0.49524868
threshold_40,0.0,0.3669724770642202,0.49440065
threshold_41,0.0,0.3761467889908257,0.48689312
threshold_42,0.043478260869565216,0.3761467889908257,0.48240724
threshold_43,0.043478260869565216,0.3853211009174312,0.47568807
threshold_44,0.043478260869565216,0.3944954128440367,0.4701542
threshold_45,0.08695652173913043,0.3944954128440367,0.46834737
threshold_46,0.08695652173913043,0.4036697247706422,0.4555438
threshold_47,0.08695652173913043,0.41284403669724773,0.45394996
threshold_48,0.08695652173913043,0.42201834862385323,0.45151067
threshold_49,0.08695652173913043,0.43119266055045874,0.44953525
threshold_50,0.08695652173913043,0.44036697247706424,0.44175765
threshold_51,0.08695652173913043,0.44954128440366975,0.43742773
threshold_52,0.08695652173913043,0.45871559633027525,0.43538845
threshold_53,0.08695652173913043,0.46788990825688076,0.4320842
threshold_54,0.08695652173913043,0.47706422018348627,0.42873502
threshold_55,0.08695652173913043,0.48623853211009177,0.42616203
threshold_56,0.08695652173913043,0.4954128440366973,0.42003217
threshold_57,0.08695652173913043,0.5045871559633027,0.4193697
threshold_58,0.08695652173913043,0.5137614678899083,0.41741812
threshold_59,0.08695652173913043,0.5229357798165137,0.41735315
threshold_60,0.08695652173913043,0.5321100917431193,0.41660297
threshold_61,0.08695652173913043,0.5412844036697247,0.41156065
threshold_62,0.08695652173913043,0.5504587155963303,0.41091758
threshold_63,0.08695652173913043,0.5596330275229358,0.4032233
threshold_64,0.08695652173913043,0.5688073394495413,0.39898944
threshold_65,0.08695652173913043,0.5779816513761468,0.39700577
threshold_66,0.08695652173913043,0.5871559633027523,0.39225915
threshold_67,0.08695652173913043,0.5963302752293578,0.39225596
threshold_68,0.08695652173913043,0.6055045871559633,0.38958088
threshold_69,0.08695652173913043,0.6146788990825688,0.38874313
threshold_70,0.08695652173913043,0.6238532110091743,0.38793367
threshold_71,0.08695652173913043,0.6330275229357798,0.3853108
threshold_72,0.08695652173913043,0.6422018348623854,0.38386768
threshold_73,0.08695652173913043,0.6513761467889908,0.3799004
threshold_74,0.08695652173913043,0.6605504587155964,0.37853768
threshold_75,0.08695652173913043,0.6697247706422018,0.3763129
threshold_76,0.08695652173913043,0.6788990825688074,0.37122017
threshold_77,0.08695652173913043,0.6880733944954128,0.364687
threshold_78,0.08695652173913043,0.6972477064220184,0.36414397
threshold_79,0.08695652173913043,0.7064220183486238,0.35890755
threshold_80,0.13043478260869565,0.7064220183486238,0.3581415
threshold_81,0.13043478260869565,0.7155963302752294,0.3563668
threshold_82,0.13043478260869565,0.7247706422018348,0.3563474
threshold_83,0.13043478260869565,0.7339449541284404,0.35449955
threshold_84,0.13043478260869565,0.7431192660550459,0.3530937
threshold_85,0.13043478260869565,0.7522935779816514,0.3509114
threshold_86,0.13043478260869565,0.7614678899082569,0.34619045
threshold_87,0.13043478260869565,0.7706422018348624,0.34499875
threshold_88,0.13043478260869565,0.7798165137614679,0.34308392
threshold_89,0.13043478260869565,0.7889908256880734,0.3425808
threshold_90,0.13043478260869565,0.7981651376146789,0.34207037
threshold_91,0.13043478260869565,0.8073394495412844,0.3419362
threshold_92,0.13043478260869565,0.8165137614678899,0.3410722
threshold_93,0.13043478260869565,0.8256880733944955,0.33667162
threshold_94,0.13043478260869565,0.8348623853211009,0.33331567
threshold_95,0.13043478260869565,0.8440366972477065,0.33179754
threshold_96,0.13043478260869565,0.8532110091743119,0.3308872
threshold_97,0.13043478260869565,0.8623853211009175,0.32822633
threshold_98,0.13043478260869565,0.8715596330275229,0.327959
threshold_99,0.13043478260869565,0.8807339449541285,0.32712775
