key,fpr,tpr,threshold
threshold_0,0.0,0.0,2.0
threshold_1,0.0,0.008403361344537815,1.0
threshold_2,0.0,0.01680672268907563,0.9658863
threshold_3,0.0,0.025210084033613446,0.95366174
threshold_4,0.0,0.03361344537815126,0.9345953
threshold_5,0.0,0.04201680672268908,0.931151
threshold_6,0.0,0.05042016806722689,0.9252576
threshold_7,0.0,0.058823529411764705,0.9189528
threshold_8,0.0,0.06722689075630252,0.9149589
threshold_9,0.0,0.07563025210084033,0.9110379
threshold_10,0.0,0.08403361344537816,0.90434307
threshold_11,0.0,0.09243697478991597,0.88923025
threshold_12,0.0,0.10084033613445378,0.8891745
threshold_13,0.0,0.1092436974789916,0.8867861
threshold_14,0.0,0.11764705882352941,0.8781599
threshold_15,0.0,0.12605042016806722,0.8778365
threshold_16,0.0,0.13445378151260504,0.8753932
threshold_17,0.0,0.14285714285714285,0.87506026
threshold_18,0.0,0.15126050420168066,0.8746269
threshold_19,0.0,0.15966386554621848,0.8744425
threshold_20,0.0,0.16806722689075632,0.8742183
threshold_21,0.0,0.17647058823529413,0.8735967
threshold_22,0.0,0.18487394957983194,0.8694588
threshold_23,0.024390243902439025,0.18487394957983194,0.8692445
threshold_24,0.024390243902439025,0.19327731092436976,0.86886346
threshold_25,0.024390243902439025,0.20168067226890757,0.86841726
threshold_26,0.024390243902439025,0.21008403361344538,0.86732984
threshold_27,0.024390243902439025,0.2184873949579832,0.8634124
threshold_28,0.024390243902439025,0.226890756302521,0.8618068
threshold_29,0.04878048780487805,0.226890756302521,0.85853076
threshold_30,0.04878048780487805,0.23529411764705882,0.853596
threshold_31,0.04878048780487805,0.24369747899159663,0.8535004
threshold_32,0.04878048780487805,0.25210084033613445,0.8522847
threshold_33,0.04878048780487805,0.2605042016806723,0.8485204
threshold_34,0.04878048780487805,0.2689075630252101,0.8459391
threshold_35,0.04878048780487805,0.2773109243697479,0.8425816
threshold_36,0.04878048780487805,0.2857142857142857,0.8425207
threshold_37,0.04878048780487805,0.29411764705882354,0.83897686
threshold_38,0.04878048780487805,0.3025210084033613,0.83876324
threshold_39,0.04878048780487805,0.31092436974789917,0.8386941
threshold_40,0.04878048780487805,0.31932773109243695,0.83734435
threshold_41,0.04878048780487805,0.3277310924369748,0.8321974
threshold_42,0.04878048780487805,0.33613445378151263,0.8309591
threshold_43,0.04878048780487805,0.3445378151260504,0.8271852
threshold_44,0.04878048780487805,0.35294117647058826,0.82562345
threshold_45,0.04878048780487805,0.36134453781512604,0.820613
threshold_46,0.07317073170731707,0.36134453781512604,0.81769013
threshold_47,0.07317073170731707,0.3697478991596639,0.8167323
threshold_48,0.07317073170731707,0.37815126050420167,0.81464595
threshold_49,0.07317073170731707,0.3865546218487395,0.8062851
threshold_50,0.07317073170731707,0.3949579831932773,0.8015296
threshold_51,0.07317073170731707,0.40336134453781514,0.80046475
threshold_52,0.0975609756097561,0.40336134453781514,0.7996752
threshold_53,0.0975609756097561,0.4117647058823529,0.7989658
threshold_54,0.12195121951219512,0.4117647058823529,0.7979589
threshold_55,0.12195121951219512,0.42016806722689076,0.79736567
threshold_56,0.14634146341463414,0.42016806722689076,0.79270333
threshold_57,0.14634146341463414,0.42857142857142855,0.7913509
threshold_58,0.14634146341463414,0.4369747899159664,0.7911052
threshold_59,0.14634146341463414,0.44537815126050423,0.78919923
threshold_60,0.14634146341463414,0.453781512605042,0.7871345
threshold_61,0.17073170731707318,0.453781512605042,0.7845037
threshold_62,0.17073170731707318,0.46218487394957986,0.7836009
threshold_63,0.17073170731707318,0.47058823529411764,0.7748315
threshold_64,0.17073170731707318,0.4789915966386555,0.7741397
threshold_65,0.17073170731707318,0.48739495798319327,0.7739841
threshold_66,0.1951219512195122,0.48739495798319327,0.77374226
threshold_67,0.1951219512195122,0.4957983193277311,0.77314466
threshold_68,0.1951219512195122,0.5042016806722689,0.77091473
threshold_69,0.1951219512195122,0.5126050420168067,0.77047354
threshold_70,0.1951219512195122,0.5210084033613446,0.76998925
threshold_71,0.1951219512195122,0.5294117647058824,0.7683451
threshold_72,0.1951219512195122,0.5378151260504201,0.7659958
threshold_73,0.1951219512195122,0.5462184873949579,0.76378214
threshold_74,0.1951219512195122,0.5546218487394958,0.7634469
threshold_75,0.1951219512195122,0.5630252100840336,0.7630654
threshold_76,0.1951219512195122,0.5714285714285714,0.75755525
threshold_77,0.1951219512195122,0.5798319327731093,0.7575391
threshold_78,0.1951219512195122,0.5882352941176471,0.75749475
threshold_79,0.1951219512195122,0.5966386554621849,0.7545368
threshold_80,0.1951219512195122,0.6050420168067226,0.75290567
threshold_81,0.1951219512195122,0.6134453781512605,0.7521048
threshold_82,0.1951219512195122,0.6218487394957983,0.7444966
threshold_83,0.1951219512195122,0.6302521008403361,0.7439303
threshold_84,0.1951219512195122,0.6386554621848739,0.74270415
threshold_85,0.1951219512195122,0.6470588235294118,0.74212563
threshold_86,0.1951219512195122,0.6554621848739496,0.74156183
threshold_87,0.1951219512195122,0.6638655462184874,0.7358592
threshold_88,0.1951219512195122,0.6722689075630253,0.733656
threshold_89,0.1951219512195122,0.680672268907563,0.7310213
threshold_90,0.1951219512195122,0.6890756302521008,0.73003083
threshold_91,0.1951219512195122,0.6974789915966386,0.72774506
threshold_92,0.1951219512195122,0.7058823529411765,0.7229325
threshold_93,0.1951219512195122,0.7142857142857143,0.7215481
threshold_94,0.21951219512195122,0.7142857142857143,0.7208339
threshold_95,0.21951219512195122,0.7226890756302521,0.7176795
threshold_96,0.24390243902439024,0.7226890756302521,0.7166904
