pro,fpr,threshold
0.9990090558594089,1.0,0.34
0.9988281443624456,0.9508425578423303,0.34500000000000003
0.9985937394467054,0.901649966276464,0.35000000000000003
0.9983365854135402,0.8527067365498799,0.355
0.9979874885079716,0.8046190301548762,0.36
0.9976131478583546,0.7571766138386536,0.365
0.9971736670600849,0.710294598464435,0.37
0.996635286281506,0.6643304468816175,0.375
0.9960338531495443,0.6200846371221521,0.38
0.995356405220153,0.5775213565814614,0.385
0.994617034263411,0.5373555309583387,0.39
0.9937728326520152,0.49935769430493365,0.395
0.9927706512662301,0.463645895577077,0.4
0.9913982760579794,0.43096158832880477,0.405
0.989753435866051,0.40081069125621993,0.41000000000000003
0.9875240152516889,0.3736143340613019,0.41500000000000004
0.9849224500195907,0.34914238759981936,0.42
0.9817566090769387,0.32635164396434924,0.425
0.977949614735505,0.3049124945534997,0.43
0.9741277050685478,0.2853117255109762,0.435
0.9696964478541377,0.2677018720044248,0.44
0.9647814336009894,0.2515868631408052,0.445
0.9601199212133917,0.23694415024316096,0.45
0.9549600683800173,0.2230574812199365,0.455
0.9490393909818645,0.21034798577311123,0.46
0.9420096717125989,0.19866843430608766,0.465
0.9349149573815733,0.18798898298171765,0.47000000000000003
0.927279689270918,0.17804236365843,0.47500000000000003
0.918432056926976,0.16882393396155715,0.48
0.9072118518010862,0.16028130137699464,0.485
0.8973850568119732,0.1523667157653054,0.49
0.8883105818218177,0.1449753920982804,0.495
0.8792370686990943,0.13815508051535663,0.5
0.8690527496503592,0.13164448164239256,0.505
0.859388558412161,0.12564321759009023,0.51
0.8491561341419224,0.12007236798910237,0.515
0.8378099756057996,0.11462553611137453,0.52
0.8260553740908226,0.1094884169436064,0.525
0.8135125246461363,0.10462387148845806,0.53
0.8005074137064084,0.0999204827539097,0.535
0.7864901176689373,0.09545650791292762,0.54
0.7711205368668635,0.09100248101766158,0.545
0.7553782360570354,0.08668573577327703,0.55
0.7401672469916263,0.0825075985725361,0.555
0.7237982942123933,0.07849061809239519,0.56
0.7058253321435894,0.07459632894275223,0.5650000000000001
0.687217291575671,0.07079687687560227,0.5700000000000001
0.6701131099289261,0.06709955705113708,0.5750000000000001
0.652065653776749,0.06351498061145379,0.58
0.6343476371026592,0.060042484360171344,0.585
0.6151299026023239,0.05668074190452758,0.59
0.596876202705532,0.05346490265271921,0.595
0.5782924467633438,0.05040756733598656,0.6
0.55883849330082,0.047427825995839105,0.605
0.5394941292156787,0.04460526219800524,0.61
0.519440402335238,0.04190936890895574,0.615
0.5005377935383619,0.039243982653435455,0.62
0.479891395940111,0.03684785412862959,0.625
0.460058944327631,0.03447692706630438,0.63
0.44012720841591785,0.03216237169637013,0.635
0.42114961598696876,0.029981118799030936,0.64
0.4016315196895707,0.027953727462099984,0.645
0.3836489935794857,0.02601056206556492,0.65
0.36431875858575713,0.024146317038377184,0.655
0.34762586837988846,0.022325842972340068,0.66
0.3297104127934827,0.02066254644861654,0.665
0.31320929034460954,0.019041031296900417,0.67
0.2965099454129269,0.017483846194148087,0.675
0.2809704929066705,0.015997623104170244,0.68
0.2651258418070481,0.014587004401634381,0.685
0.25038271936419293,0.013242705337205516,0.6900000000000001
0.23610433810110915,0.011932892484592289,0.6950000000000001
0.2220436581737279,0.010741128587809522,0.7000000000000001
0.2078330995516539,0.009645528166281902,0.705
0.1951333663743242,0.008603646651620951,0.71
0.18307832202441188,0.007671192539836548,0.715
0.17070365321684916,0.006828933135877664,0.72
0.15860385417929673,0.006065594101266108,0.725
0.14563999059395877,0.0054116824695311,0.73
0.13445281342034948,0.004783635496657821,0.735
0.12407191831954058,0.004221244965510472,0.74
0.1158323040632521,0.0037158893231351415,0.745
0.10668150297946205,0.00325695742743471,0.75
0.09766594054205863,0.0028464388675523877,0.755
0.08986535610275105,0.0024942815892042237,0.76
0.08266251896360306,0.0021772737190527696,0.765
0.07571243426956614,0.0018755193656659252,0.77
0.06824796467855208,0.00162615752638361,0.775
0.06218419970873464,0.0014218930410140537,0.78
0.05617681599990453,0.0012295660905037573,0.785
0.0508491789710452,0.0010624406024741205,0.79
0.04536107658444073,0.0009536763959786424,0.795
0.04092602557512776,0.0008402698148156745,0.8
0.03720527375884653,0.0007514014997522961,0.805
0.0337970045049432,0.0006678387557374776,0.81
0.030959702748797984,0.000596876742962989,0.8150000000000001
0.0278642384500723,0.0005259147301885003,0.8200000000000001
0.025402615279186656,0.0004662270558922014,0.8250000000000001
0.02290923250062376,0.00040521298883376255,0.8300000000000001
0.020869428341802436,0.00035547326025351343,0.835
0.019304077559956768,0.0003183342629135941,0.84
0.017433281922152825,0.00028119526557367485,0.845
0.015071346986469182,0.0002540042139498053,0.85
0.012866261209087505,0.00022018119851523592,0.855
0.010697005872626128,0.00019166375412922647,0.86
0.008529147872394527,0.00016447270250535698,0.865
0.006071348675821061,0.00014059763278683742,0.87
0.00440515762813937,0.00012003854497366777,0.875
0.0033983894608832143,0.0001027954390658481,0.88
0.002910039536094842,9.351068973086828e-05,0.885
0.0021758753375428317,8.820511868230837e-05,0.89
0.0020109989329393416,8.422594039588844e-05,0.895
0.00189813674792744,7.892036934732854e-05,0.9
0.0017647541656406467,7.361479829876865e-05,0.905
0.0016724123779036362,6.897242363127873e-05,0.91
0.001508249199704506,6.300365620164884e-05,0.915
0.001436427809242387,5.96876742962989e-05,0.92
0.0013030452269555937,5.504529962880898e-05,0.925
0.0012107034392185832,4.907653219917909e-05,0.93
0.0010773208569317904,4.5097353912759164e-05,0.935
0.0009849790691947797,3.846539010205929e-05,0.9400000000000001
