pro,fpr,threshold
0.9994291534041209,1.0,0.245
0.999249187340248,0.9299623497313861,0.25
0.9988904482476653,0.8638227105619513,0.255
0.9983613916803448,0.8017104918843867,0.26
0.9977934696762358,0.7435878003406113,0.265
0.9964445697705008,0.6889412881739834,0.27
0.9950782114240584,0.6374956923116522,0.275
0.9943733159396139,0.5895627392465085,0.28
0.9936794625850076,0.5453747939101798,0.28500000000000003
0.9921469881332582,0.5036620713224497,0.29
0.990305373162189,0.4654877304166411,0.295
0.9881472090565083,0.4302175936716663,0.3
0.9853373480903156,0.39814479838588596,0.305
0.9828712339209369,0.3686394568523346,0.31
0.9795496732215931,0.3415635800500764,0.315
0.9765468780331944,0.3165768427254047,0.32
0.9732415721335478,0.29390160024366146,0.325
0.9691398549793679,0.27353570769778546,0.33
0.9652109552137246,0.2549622424860331,0.335
0.9601066520017689,0.23785160389000345,0.34
0.9563179053042029,0.22211942556529027,0.34500000000000003
0.9512903357017897,0.20759268500895856,0.35000000000000003
0.9470322372826824,0.19436861800778174,0.355
0.9418619114390456,0.18214050285201144,0.36
0.9373813469817975,0.17094122811658571,0.365
0.931737927202902,0.16050554029493902,0.37
0.9265559575187593,0.15071117968458428,0.375
0.9206811307064163,0.14175476276612933,0.38
0.9145074773866342,0.1333352875819891,0.385
0.9076315023346714,0.12570585316538235,0.39
0.900678635834756,0.11851898457239847,0.395
0.8930163353143948,0.11176324229871121,0.4
0.8852629442902442,0.10554944654248133,0.405
0.8762608721342928,0.0996659664736727,0.41000000000000003
0.8681597771799648,0.09432729279840305,0.41500000000000004
0.8595354301665094,0.08940616103104254,0.42
0.8501553082105916,0.08480176053971582,0.425
0.8408586333545239,0.08062205164650216,0.43
0.8312149931977647,0.07664682389312072,0.435
0.8212084149868861,0.07290539100940756,0.44
0.8107481124184066,0.06932268124822151,0.445
0.7994936516883364,0.06587224075580805,0.45
0.787508936637604,0.06262270655812484,0.455
0.7750908741511862,0.05959695766382443,0.46
0.7623598404146622,0.05660052249936011,0.465
0.7476361036319099,0.05378854934215701,0.47000000000000003
0.732039489648143,0.05112457477217512,0.47500000000000003
0.7164917578648299,0.048563555741129735,0.48
0.6995893359751926,0.046157684987509495,0.485
0.6812845216578298,0.043805436910418674,0.49
0.6638024891818713,0.04161477183193652,0.495
0.6433104555793198,0.03948988390333047,0.5
0.6239655966363254,0.03746509163757935,0.505
0.6042222235273351,0.03545531372125646,0.51
0.5842926691681763,0.033643582223582255,0.515
0.5630035613480816,0.03187760874321316,0.52
0.5426542898297334,0.030271073354391557,0.525
0.5200539798125785,0.02877964797785312,0.53
0.49850874280835716,0.02735399975119078,0.535
0.4780591186721035,0.025977684386935516,0.54
0.4603332382983387,0.02462925281447555,0.545
0.44321351372963697,0.023369477400544233,0.55
0.42719047465790666,0.02211613670779645,0.555
0.41103577342863173,0.021004359881086353,0.56
0.3956582011901441,0.01994978057600764,0.5650000000000001
0.3811412865242278,0.01894739400941757,0.5700000000000001
0.3659493017027523,0.017967171482459666,0.5750000000000001
0.35104972655860284,0.017000533366889215,0.58
0.33636520375081547,0.016081083206664657,0.585
0.32151020960445775,0.015203101249622854,0.59
0.3079453778872384,0.014396616194620288,0.595
0.2948534834395318,0.013633029280841263,0.6
0.2815357752084764,0.012879451933347729,0.605
0.2699051245691141,0.012145893718425182,0.61
0.2574054594850582,0.01145666358276696,0.615
0.24549321475853197,0.010760998725925206,0.62
0.2339558800724765,0.010121101452674057,0.625
0.22254226424223394,0.00957057530697195,0.63
0.21004725289417905,0.009047217984044752,0.635
0.1987549152853035,0.008575338430585803,0.64
0.1881422568854107,0.00810488881516764,0.645
0.1778395654381716,0.007683057093136155,0.65
0.16750865861385264,0.00725193077383957,0.655
0.15784790917942837,0.006875857069113196,0.66
0.14917862889599967,0.006491918705162506,0.665
0.14140402216004241,0.006127284504762409,0.67
0.13358862485024842,0.005794823910279968,0.675
0.12584011687494767,0.005483097417388905,0.68
0.11902313740237684,0.005163506265273525,0.685
0.11179889740143925,0.004883238409279726,0.6900000000000001
0.10365893838555094,0.004630854345081228,0.6950000000000001
0.09735709656587309,0.004382045125984691,0.7000000000000001
0.09026482604567974,0.004127516154725016,0.705
0.08218196250366262,0.003931614643137513,0.71
0.07563401592134482,0.0037299933793868713,0.715
0.06894301413235036,0.003530517022697407,0.72
0.06275852264442469,0.00333962029425265,0.725
0.056585006766615556,0.0031687426983788795,0.73
0.05199558175714505,0.0029942902574031467,0.735
0.047295122328721566,0.0028083983121011367,0.74
0.04388036687216958,0.0026267961809214807,0.745
0.04185206671491849,0.0024473389568030017,0.75
0.03952675885279215,0.0022900457723166855,0.755
0.037340869622322415,0.0021384723399935084,0.76
0.035295144464293916,0.001979034248446015,0.765
0.03335288372758562,0.001818166218857737,0.77
0.031598256721161275,0.0016744574457588752,0.775
0.029707464909287103,0.0015214540753949132,0.78
0.027917165850948937,0.0013977644348670373,0.785
0.026377206067279006,0.0012461910025438599,0.79
0.02474502583115483,0.0011067720435673522,0.795
0.023128759021373315,0.0009623483014480983,0.8
0.021469028673272692,0.0008343688467978683,0.805
0.019807508753717232,0.0007214037415758775,0.81
0.018556445867617927,0.0006513367775774275,0.8150000000000001
0.017129177202991168,0.0005748350923954465,0.8200000000000001
0.01586068720233839,0.0005069130354581736,0.8250000000000001
0.014402832184788883,0.00046044004913267113,0.8300000000000001
0.013198516137409301,0.0004046724655420681,0.835
0.01204800659473771,0.00036677910746127373,0.84
0.010817977754780064,0.00032602587329891,0.845
0.009772315266274584,0.00029313729836086207,0.85
0.00874179149118313,0.00026739841362673753,0.855
0.007816302261110304,0.00024022959085182844,0.86
0.007169089345334532,0.00021663561317888095,0.865
0.006598441834582802,0.00019518654256711057,0.87
0.005973641853247623,0.0001723075339145555,0.875
0.005464274626269753,0.0001494285252620004,0.88
0.0049365928102952416,0.0001294093926910147,0.885
0.004429582679620922,0.00011010522914042136,0.89
0.003921146391395714,9.437591069178972e-05,0.895
0.003469237880671167,8.293640636551218e-05,0.9
0.0030951705507639414,7.292684008001934e-05,0.905
0.002724786598878764,6.077236673334945e-05,0.91
0.0023769657130105044,5.219273848864128e-05,0.915
0.002018917008712895,3.9323296121579056e-05,0.92
0.0017188658522757762,2.7883791795301512e-05,0.925
0.00135565458219653,1.8589194530201007e-05,0.93
0.001053415397103463,1.0724535305885198e-05,0.935
0.0007638781130912638,5.004783142746425e-06,0.9400000000000001
0.0006782641444343519,0.0,0.9450000000000001
0.0006008261198748057,0.0,0.9500000000000001
0.0005272622627731064,0.0,0.9550000000000001
0.00046469369161039067,0.0,0.96
0.0003954070380571125,0.0,0.965
0.00032020837429442043,0.0,0.97
0.00023694776739875616,0.0,0.975
0.0001544264671096403,0.0,0.98
9.965155546000949e-05,0.0,0.985
4.2547855140228774e-05,0.0,0.99
2.1273927570114387e-05,0.0,0.995
