key,fpr,tpr,threshold
threshold_0,0.0,0.0,2.0
threshold_1,0.0,0.010869565217391304,1.0
threshold_2,0.0,0.021739130434782608,0.95946866
threshold_3,0.0,0.03260869565217391,0.93945915
threshold_4,0.0,0.043478260869565216,0.9141527
threshold_5,0.0,0.05434782608695652,0.9088133
threshold_6,0.0,0.06521739130434782,0.89597684
threshold_7,0.0,0.07608695652173914,0.8952393
threshold_8,0.0,0.08695652173913043,0.8943711
threshold_9,0.0,0.09782608695652174,0.8905865
threshold_10,0.0,0.10869565217391304,0.8670358
threshold_11,0.0,0.11956521739130435,0.861699
threshold_12,0.0,0.13043478260869565,0.859494
threshold_13,0.0,0.14130434782608695,0.85288954
threshold_14,0.0,0.15217391304347827,0.8514798
threshold_15,0.0,0.16304347826086957,0.83523387
threshold_16,0.0,0.17391304347826086,0.8342357
threshold_17,0.0,0.18478260869565216,0.81448966
threshold_18,0.0,0.1956521739130435,0.8001566
threshold_19,0.0,0.20652173913043478,0.79836744
threshold_20,0.0,0.21739130434782608,0.7938146
threshold_21,0.0,0.22826086956521738,0.77227664
threshold_22,0.0,0.2391304347826087,0.7651894
threshold_23,0.0,0.25,0.7543513
threshold_24,0.0,0.2608695652173913,0.7372686
threshold_25,0.0,0.2717391304347826,0.7288268
threshold_26,0.0,0.2826086956521739,0.7206125
threshold_27,0.0,0.29347826086956524,0.7088123
threshold_28,0.0,0.30434782608695654,0.7059163
threshold_29,0.0,0.31521739130434784,0.6790999
threshold_30,0.0,0.32608695652173914,0.66849184
threshold_31,0.0,0.33695652173913043,0.66825277
threshold_32,0.0,0.34782608695652173,0.6635953
threshold_33,0.017241379310344827,0.34782608695652173,0.66172636
threshold_34,0.017241379310344827,0.358695652173913,0.6528535
threshold_35,0.034482758620689655,0.358695652173913,0.6522362
threshold_36,0.034482758620689655,0.3695652173913043,0.6415322
threshold_37,0.034482758620689655,0.3804347826086957,0.64128107
threshold_38,0.034482758620689655,0.391304347826087,0.6407439
threshold_39,0.034482758620689655,0.40217391304347827,0.6336219
threshold_40,0.034482758620689655,0.41304347826086957,0.6334252
threshold_41,0.034482758620689655,0.42391304347826086,0.62250865
threshold_42,0.034482758620689655,0.43478260869565216,0.62239194
threshold_43,0.05172413793103448,0.43478260869565216,0.6202455
threshold_44,0.05172413793103448,0.44565217391304346,0.61849326
threshold_45,0.05172413793103448,0.45652173913043476,0.61357874
threshold_46,0.05172413793103448,0.4673913043478261,0.6125815
threshold_47,0.05172413793103448,0.4782608695652174,0.61127347
threshold_48,0.05172413793103448,0.4891304347826087,0.6092648
threshold_49,0.05172413793103448,0.5,0.60843396
threshold_50,0.06896551724137931,0.5,0.60839957
threshold_51,0.06896551724137931,0.5108695652173914,0.60551834
threshold_52,0.06896551724137931,0.5217391304347826,0.60402983
threshold_53,0.06896551724137931,0.532608695652174,0.6015011
threshold_54,0.06896551724137931,0.5434782608695652,0.60010046
threshold_55,0.06896551724137931,0.5543478260869565,0.597734
threshold_56,0.06896551724137931,0.5652173913043478,0.59478074
threshold_57,0.06896551724137931,0.5760869565217391,0.5908164
threshold_58,0.06896551724137931,0.5869565217391305,0.5901102
threshold_59,0.06896551724137931,0.5978260869565217,0.5866174
threshold_60,0.06896551724137931,0.6086956521739131,0.583701
threshold_61,0.06896551724137931,0.6195652173913043,0.5821868
threshold_62,0.06896551724137931,0.6304347826086957,0.58165956
threshold_63,0.06896551724137931,0.6413043478260869,0.5809529
threshold_64,0.06896551724137931,0.6521739130434783,0.5796974
threshold_65,0.06896551724137931,0.6630434782608695,0.57697576
threshold_66,0.06896551724137931,0.6739130434782609,0.575344
threshold_67,0.06896551724137931,0.6847826086956522,0.5749841
threshold_68,0.06896551724137931,0.6956521739130435,0.57476807
threshold_69,0.08620689655172414,0.6956521739130435,0.5727788
threshold_70,0.08620689655172414,0.7065217391304348,0.5700258
threshold_71,0.08620689655172414,0.717391304347826,0.5691357
threshold_72,0.08620689655172414,0.7282608695652174,0.56880414
threshold_73,0.08620689655172414,0.7391304347826086,0.564448
threshold_74,0.08620689655172414,0.75,0.562946
threshold_75,0.10344827586206896,0.75,0.5591199
threshold_76,0.10344827586206896,0.7608695652173914,0.55788887
threshold_77,0.10344827586206896,0.7717391304347826,0.5565253
threshold_78,0.10344827586206896,0.782608695652174,0.5558937
threshold_79,0.10344827586206896,0.7934782608695652,0.5547379
threshold_80,0.10344827586206896,0.8043478260869565,0.55259794
threshold_81,0.10344827586206896,0.8152173913043478,0.5498856
threshold_82,0.10344827586206896,0.8260869565217391,0.54909813
threshold_83,0.1206896551724138,0.8260869565217391,0.54559296
threshold_84,0.13793103448275862,0.8260869565217391,0.5449961
threshold_85,0.13793103448275862,0.8369565217391305,0.543468
threshold_86,0.13793103448275862,0.8478260869565217,0.5421031
threshold_87,0.15517241379310345,0.8478260869565217,0.5407134
threshold_88,0.15517241379310345,0.8586956521739131,0.5394483
threshold_89,0.15517241379310345,0.8695652173913043,0.53637487
threshold_90,0.1724137931034483,0.8695652173913043,0.529077
threshold_91,0.1896551724137931,0.8695652173913043,0.52815515
threshold_92,0.1896551724137931,0.8804347826086957,0.5276936
threshold_93,0.20689655172413793,0.8804347826086957,0.5273409
threshold_94,0.20689655172413793,0.8913043478260869,0.5230773
threshold_95,0.20689655172413793,0.9021739130434783,0.5207844
threshold_96,0.20689655172413793,0.9130434782608695,0.51697606
threshold_97,0.20689655172413793,0.9239130434782609,0.5147513
threshold_98,0.20689655172413793,0.9347826086956522,0.51424235
threshold_99,0.22413793103448276,0.9347826086956522,0.5141776
