pro,fpr,threshold
1.0,1.0,0.22
0.9999923686437131,0.8281945433080908,0.225
0.9999835493683048,0.6979639599768468,0.23
0.9999700384950789,0.5979088022377036,0.23500000000000001
0.9999114815841182,0.5210258903451065,0.24
0.9997809459788511,0.46255650670558957,0.245
0.9997662471865039,0.4165259562945772,0.25
0.9997091641980421,0.3814686347587503,0.255
0.9996086013126806,0.3532956749138024,0.26
0.9994686444040538,0.3295402395328379,0.265
0.9992263272111869,0.30894710852448687,0.27
0.9991450458007018,0.290707447057836,0.275
0.9989339923913273,0.27494061822450944,0.28
0.9987948693364707,0.26083887726749,0.28500000000000003
0.998560244153939,0.2480332341729446,0.29
0.9982303459486356,0.2365743773770424,0.295
0.99801016146701,0.22604262842978126,0.3
0.9977851770993972,0.21612077582739336,0.305
0.9972593980727541,0.20687749422533352,0.31
0.9968571531317563,0.19816126335204265,0.315
0.996157331834165,0.18985217507894858,0.32
0.9957079311875542,0.18203689028079215,0.325
0.9951584377474335,0.17443635004016922,0.33
0.9946055759127499,0.16719989448084685,0.335
0.9940087238113803,0.16023704746944795,0.34
0.9933461570396948,0.15358160129675189,0.34500000000000003
0.9925514054423887,0.1471659713811999,0.35000000000000003
0.9918930221238774,0.14099233787058424,0.355
0.9907993781720347,0.13512174490308698,0.36
0.9898210697136961,0.12945935604974662,0.365
0.9878617364316861,0.12393922183984853,0.37
0.9865578412002325,0.11869542136261417,0.375
0.9844623354588445,0.11360477626778319,0.38
0.9821516550676858,0.10872179025016104,0.385
0.9794671134860995,0.10402139161013725,0.39
0.9756060922309041,0.09951557116056897,0.395
0.9725556257197604,0.09508115055119586,0.4
0.9670393247525636,0.09092687893312287,0.405
0.958828998828812,0.08684564226608922,0.41000000000000003
0.9523535837292738,0.08290611520554979,0.41500000000000004
0.9442637085824311,0.07913227937721898,0.42
0.9315112959251438,0.07542003272401836,0.425
0.9209561740303456,0.07192525581309157,0.43
0.9072417955687354,0.06845446052787918,0.435
0.8941710945981667,0.06515535188130403,0.44
0.8788978851895669,0.06193745373998904,0.445
0.8668472500495324,0.058863990389908534,0.45
0.8545490292493039,0.055919700796516994,0.455
0.8406747635880435,0.05306316215176227,0.46
0.8270578878886629,0.050335797263696504,0.465
0.8114329052443484,0.047676561994137584,0.47000000000000003
0.7949829656123126,0.04513777989009875,0.47500000000000003
0.7716899949703033,0.04275160813151524,0.48
0.7495592163676237,0.04045318732156853,0.485
0.7287562763793709,0.03830247152454465,0.49
0.7091693848478621,0.036202989200637914,0.495
0.691079717756188,0.03427900877400479,0.5
