pro,fpr,threshold
0.1037511654878176,0.0011064974003260003,0.8
0.09597668257433449,0.000971864156936023,0.805
0.08762121390730608,0.0008679147690163195,0.81
0.08025602564655647,0.000760834375436384,0.8150000000000001
0.07296333873980422,0.000666904205629423,0.8200000000000001
0.06678232555241514,0.0005880028629915758,0.8250000000000001
0.0609166326712306,0.000515989732806239,0.8300000000000001
0.05530888449755609,0.0004264429709236029,0.835
0.05007022058533717,0.00035756084639849815,0.84
0.0455990327384346,0.00029681933658999674,0.845
0.04124215315086561,0.00025862106753516594,0.85
0.0373909659927361,0.00021603939055601026,0.855
0.03323388634142188,0.0001828507305575507,0.86
0.029750939102684056,0.00015091447282318397,0.865
0.026115627350884133,0.00011897821508881725,0.87
0.02314011923541278,0.00010144458339151786,0.875
0.019694720455562986,8.328475056217206e-05,0.88
0.01760881931323195,6.888212452510473e-05,0.885
0.015974226272920895,5.8862906412362213e-05,0.89
0.014195417925215255,5.260089509189815e-05,0.895
0.01198877814920683,4.195547584710924e-05,0.9
0.010392791607272297,3.506726339459876e-05,0.905
0.009072051554530027,2.755284981004189e-05,0.91
0.007555118675336046,1.8786033961392197e-05,0.915
0.006288708273357404,1.3776424905020945e-05,0.92
0.0049405529355942245,9.393016980696098e-06,0.925
0.0036915559349335186,5.009609056371252e-06,0.93
0.0029098428973587847,4.383407924324845e-06,0.935
0.0022688328036138835,3.1310056602320328e-06,0.9400000000000001
0.0015601962118461465,1.8786033961392197e-06,0.9450000000000001
0.0010491302045551292,6.262011320464065e-07,0.9500000000000001
0.0007823799211201932,0.0,0.9550000000000001
0.0005668708271235848,0.0,0.96
0.0003630871932047163,0.0,0.965
0.00020226418634101154,0.0,0.97
0.00016708780610779215,0.0,0.975
0.00013191142587457274,0.0,0.98
9.380368062191841e-05,0.0,0.985
5.8627300388699e-05,0.0,0.99
2.93136501943495e-05,0.0,0.995
