pro,fpr,threshold
0.03714436743935634,0.0006187751748149139,0.835
0.03304056384118727,0.0005382282549853236,0.84
0.03047210853237993,0.0004807839400680965,0.845
0.02847326709331271,0.00042895917769711985,0.85
0.026029900235805935,0.0003921198887828112,0.855
0.023543179671365735,0.0003621489418694753,0.86
0.0213474772090019,0.0003359243633203064,0.865
0.019471638703677276,0.0003184413109541938,0.87
0.017733288312158212,0.0003065778111343317,0.875
0.016500569861226215,0.0002940899165871084,0.88
0.015158165765955772,0.00028659717985877445,0.885
0.01373745557977951,0.0002747336800389123,0.89
0.01264163759118022,0.0002641189696737725,0.895
0.01152506977454823,0.00025287986458127155,0.9
0.01016989595998434,0.00024039197003404824,0.905
0.00949432902279604,0.0002254064965773803,0.91
0.00849495381742167,0.00021042102312071237,0.915
0.007598090510630509,0.0001991819180282114,0.92
0.0067491430462711405,0.00018232326038946,0.925
0.0060383727754195335,0.0001679621816601532,0.93
0.005463321200076328,0.00015484989238556877,0.935
0.004762033346654713,0.00013674244529209497,0.9400000000000001
0.004377873547699542,0.00012050818238070471,0.9450000000000001
0.0039742717345516996,0.00010489831419667559,0.9500000000000001
0.0033980320361189417,8.92884460126465e-05,0.9550000000000001
0.003036734605705151,7.180539364653389e-05,0.96
0.0026628358697961107,5.931749909931061e-05,0.965
0.002067154157170683,4.682960455208732e-05,0.97
0.0016144072525913684,3.8088078369031024e-05,0.975
0.0010484286172047423,2.6224578549168898e-05,0.98
0.0005670587472862189,2.1229420730279588e-05,0.985
0.0001828989483310471,1.4361078729306779e-05,0.99
6.858710562414265e-05,7.492736728333972e-06,0.995
