key,fpr,tpr,threshold
threshold_0,0.0,0.0,2.0
threshold_1,0.0,0.010869565217391304,1.0
threshold_2,0.0,0.021739130434782608,0.9907521
threshold_3,0.0,0.03260869565217391,0.9592815
threshold_4,0.0,0.043478260869565216,0.94851905
threshold_5,0.0,0.05434782608695652,0.9204558
threshold_6,0.0,0.06521739130434782,0.8990563
threshold_7,0.0,0.07608695652173914,0.8842454
threshold_8,0.0,0.08695652173913043,0.87867606
threshold_9,0.0,0.09782608695652174,0.87597096
threshold_10,0.0,0.10869565217391304,0.8354485
threshold_11,0.0,0.11956521739130435,0.8150717
threshold_12,0.0,0.13043478260869565,0.81358045
threshold_13,0.0,0.14130434782608695,0.7846566
threshold_14,0.0,0.15217391304347827,0.781892
threshold_15,0.0,0.16304347826086957,0.77381885
threshold_16,0.0,0.17391304347826086,0.7645888
threshold_17,0.0,0.18478260869565216,0.76367766
threshold_18,0.0,0.1956521739130435,0.7468446
threshold_19,0.0,0.20652173913043478,0.7396443
threshold_20,0.0,0.21739130434782608,0.73713636
threshold_21,0.0,0.22826086956521738,0.72817665
threshold_22,0.0,0.2391304347826087,0.72362053
threshold_23,0.0,0.25,0.71554255
threshold_24,0.0,0.2608695652173913,0.6950945
threshold_25,0.0,0.2717391304347826,0.68843263
threshold_26,0.0,0.2826086956521739,0.6811996
threshold_27,0.0,0.29347826086956524,0.6770952
threshold_28,0.0,0.30434782608695654,0.67682
threshold_29,0.0,0.31521739130434784,0.6767225
threshold_30,0.0,0.32608695652173914,0.67659014
threshold_31,0.0,0.33695652173913043,0.66751593
threshold_32,0.0,0.34782608695652173,0.66279876
threshold_33,0.0,0.358695652173913,0.66028625
threshold_34,0.0,0.3695652173913043,0.6580561
threshold_35,0.0,0.3804347826086957,0.6561269
threshold_36,0.0,0.391304347826087,0.6535676
threshold_37,0.0,0.40217391304347827,0.65265983
threshold_38,0.0,0.41304347826086957,0.65222913
threshold_39,0.0,0.42391304347826086,0.6516117
threshold_40,0.0,0.43478260869565216,0.6483974
threshold_41,0.0,0.44565217391304346,0.6379488
threshold_42,0.0,0.45652173913043476,0.63499486
threshold_43,0.0,0.4673913043478261,0.63371587
threshold_44,0.0,0.4782608695652174,0.6315308
threshold_45,0.0,0.4891304347826087,0.6301466
threshold_46,0.0,0.5,0.62881106
threshold_47,0.0,0.5108695652173914,0.6286154
threshold_48,0.0,0.5217391304347826,0.6277688
threshold_49,0.0,0.532608695652174,0.6218853
threshold_50,0.0,0.5434782608695652,0.61653924
threshold_51,0.0,0.5543478260869565,0.61649156
threshold_52,0.0,0.5652173913043478,0.6163737
threshold_53,0.0,0.5760869565217391,0.61468625
threshold_54,0.0,0.5869565217391305,0.61450386
threshold_55,0.0,0.5978260869565217,0.6142607
threshold_56,0.0,0.6086956521739131,0.6133884
threshold_57,0.0,0.6195652173913043,0.60461134
threshold_58,0.0,0.6304347826086957,0.5974364
threshold_59,0.0,0.6413043478260869,0.5945829
threshold_60,0.0,0.6521739130434783,0.5900772
threshold_61,0.0,0.6630434782608695,0.58798575
threshold_62,0.0,0.6739130434782609,0.5789494
threshold_63,0.0,0.6847826086956522,0.5758666
threshold_64,0.0,0.6956521739130435,0.5702769
threshold_65,0.0,0.7065217391304348,0.5660686
threshold_66,0.0,0.717391304347826,0.5658084
threshold_67,0.0,0.7282608695652174,0.549327
threshold_68,0.0,0.7391304347826086,0.5464502
threshold_69,0.0,0.75,0.54415566
threshold_70,0.0,0.7608695652173914,0.54250467
threshold_71,0.0,0.7717391304347826,0.54189676
threshold_72,0.0,0.782608695652174,0.53760266
threshold_73,0.0,0.7934782608695652,0.5375043
threshold_74,0.0,0.8043478260869565,0.53545225
threshold_75,0.0,0.8152173913043478,0.5341595
threshold_76,0.0,0.8260869565217391,0.5321484
threshold_77,0.0,0.8369565217391305,0.5311454
threshold_78,0.0,0.8478260869565217,0.52457213
threshold_79,0.0,0.8586956521739131,0.5217253
threshold_80,0.0,0.8695652173913043,0.51650566
threshold_81,0.0,0.8804347826086957,0.50851214
threshold_82,0.0,0.8913043478260869,0.5085052
threshold_83,0.0,0.9021739130434783,0.5079974
threshold_84,0.0,0.9130434782608695,0.5068166
threshold_85,0.0,0.9239130434782609,0.5000901
threshold_86,0.0,0.9347826086956522,0.49893472
threshold_87,0.0,0.9456521739130435,0.495744
threshold_88,0.0,0.9565217391304348,0.48903596
threshold_89,0.0,0.967391304347826,0.48299074
threshold_90,0.0,0.9782608695652174,0.45578805
threshold_91,0.0,0.9891304347826086,0.45289457
threshold_92,0.0,1.0,0.4056152
threshold_93,0.03125,1.0,0.29146686
threshold_94,0.0625,1.0,0.2873117
threshold_95,0.09375,1.0,0.28381994
threshold_96,0.125,1.0,0.2789745
threshold_97,0.15625,1.0,0.2756053
threshold_98,0.1875,1.0,0.27472377
threshold_99,0.21875,1.0,0.27206913
threshold_100,0.25,1.0,0.2709464
threshold_101,0.28125,1.0,0.26731756
threshold_102,0.3125,1.0,0.26199284
threshold_103,0.34375,1.0,0.25944924
threshold_104,0.375,1.0,0.25895128
threshold_105,0.40625,1.0,0.25788254
threshold_106,0.4375,1.0,0.25671136
threshold_107,0.46875,1.0,0.2548996
threshold_108,0.5,1.0,0.25369313
threshold_109,0.53125,1.0,0.25297296
threshold_110,0.5625,1.0,0.2521808
threshold_111,0.59375,1.0,0.25093472
threshold_112,0.625,1.0,0.24953523
threshold_113,0.65625,1.0,0.24815749
threshold_114,0.6875,1.0,0.24776307
threshold_115,0.71875,1.0,0.246726
threshold_116,0.75,1.0,0.24600616
threshold_117,0.78125,1.0,0.24581502
threshold_118,0.8125,1.0,0.24549037
threshold_119,0.84375,1.0,0.24352024
threshold_120,0.875,1.0,0.2431742
threshold_121,0.90625,1.0,0.242185
threshold_122,0.9375,1.0,0.2401532
threshold_123,0.96875,1.0,0.23890094
threshold_124,1.0,1.0,0.23571615
